cur_brand,first_buy_brand,babyage,ZONE,breastfeed,enroll_type2,enroll_age,open_rate0,click_rate0,redem_rate0
1,1,30,0,0,0,-153,0.203703704,0.0,0.0
1,1,90,1,1,1,63,0.166666667,0.0,0.0
1,1,120,1,1,1,-144,0.925925926,0.759259259,0.428571429
1,1,30,0,1,0,-244,0.1875,0.041666667,0.8
0,0,90,1,1,0,8,0.444444444,0.0,0.0
0,1,120,1,1,1,34,0.842105263,0.421052632,0.0
0,1,210,1,1,0,-154,0.0,0.0,0.0
1,1,270,1,1,0,-169,0.029411765,0.0,0.8
1,1,180,1,1,0,103,0.264705882,0.117647059,0.0
1,1,180,0,1,1,-80,0.285714286,0.095238095,0.25
1,1,90,1,1,1,31,0.649350649,0.181818182,0.4
1,1,240,1,1,1,-199,0.225,0.075,0.0
0,0,30,1,1,0,-46,0.033333333,0.0,0.0
1,1,30,1,1,1,-42,0.054545455,0.0,0.0
0,1,60,0,1,1,-209,0.975,0.25,1.0
0,0,240,1,1,0,-117,0.965517241,0.034482759,0.0
0,1,210,0,1,1,-55,0.0,0.0,0.333333333
0,0,120,1,1,1,-238,0.392156863,0.098039216,0.8
1,1,120,1,0,1,54,0.410714286,0.125,0.4
0,0,240,1,0,1,164,0.210526316,0.052631579,0.0
0,1,120,1,1,1,-167,0.264150943,0.018867925,0.333333333
0,0,180,1,1,1,-154,0.101694915,0.0,0.0
0,1,240,0,1,1,-5,0.633333333,0.083333333,0.0
1,1,90,0,1,1,5,0.275862069,0.172413793,0.166666667
1,0,210,0,1,1,-225,0.387755102,0.06122449,0.2
0,1,90,1,0,1,21,0.396226415,0.188679245,0.0
1,1,120,1,0,1,-133,0.92,0.66,0.285714286
1,1,30,1,1,1,-61,0.320754717,0.037735849,0.0
0,0,240,0,1,1,-55,0.1875,0.0,0.0
1,1,30,1,1,1,-243,0.06122449,0.0,0.0
0,0,30,0,1,1,-246,0.18,0.0,0.0
1,0,210,1,1,0,-158,0.272727273,0.068181818,0.833333333
1,1,90,1,1,1,26,0.568627451,0.078431373,1.0
0,0,30,0,1,0,-79,0.0,0.027027027,0.0
0,0,180,0,1,0,-83,0.333333333,0.133333333,0.142857143
1,1,210,0,1,0,-32,0.392857143,0.0,0.0
1,0,60,1,1,1,-181,0.06,0.0,0.0
0,0,30,0,1,1,-240,0.176470588,0.029411765,0.0
1,1,210,1,1,1,-61,0.15625,0.03125,0.0
0,0,60,0,1,1,-245,0.225,0.025,0.0
1,1,90,1,0,1,34,0.096153846,0.019230769,0.0
1,1,330,1,1,1,265,0.586206897,0.172413793,0.0
0,0,90,1,1,1,-164,0.291666667,0.104166667,0.5
1,1,210,1,1,1,-60,0.12962963,0.018518519,0.166666667
1,1,240,1,1,1,-15,0.609375,0.265625,0.5
1,1,120,1,1,1,-34,0.018181818,0.0,0.333333333
0,1,330,1,1,1,-8,0.793650794,0.158730159,0.333333333
1,1,270,1,1,1,196,0.090909091,0.0,0.0
0,0,120,0,1,1,-152,0.390243902,0.195121951,0.0
1,1,330,0,0,1,252,0.111111111,0.027777778,0.666666667
1,1,210,1,0,1,-225,0.264150943,0.018867925,0.8
0,1,210,1,1,0,-50,0.379310345,0.0,0.0
0,0,60,0,0,1,-176,0.384615385,0.096153846,0.0
1,1,30,1,1,0,-124,0.62962963,0.018518519,0.166666667
0,0,90,1,1,1,-184,0.28358209,0.044776119,0.0
0,0,270,1,1,1,-146,0.392857143,0.089285714,0.0
1,1,30,1,1,1,-225,0.836734694,0.12244898,0.6
1,1,90,1,1,1,20,0.172413793,0.034482759,0.0
1,1,240,1,1,0,-110,0.790697674,0.162790698,0.0
0,1,210,1,1,0,-139,0.448275862,0.137931034,0.571428571
0,0,120,1,1,1,-138,0.365853659,0.024390244,0.0
0,0,120,0,1,1,-236,0.285714286,0.071428571,0.0
0,0,120,1,1,0,-132,0.114285714,0.0,0.0
0,0,150,0,1,1,-124,0.184210526,0.0,0.285714286
1,1,90,1,1,1,-168,0.196428571,0.053571429,0.0
1,1,180,1,0,1,-104,0.388888889,0.203703704,0.666666667
1,0,180,0,1,1,-79,0.724137931,0.017241379,0.0
0,0,240,0,1,1,-195,0.026315789,0.026315789,0.0
0,0,30,0,1,1,-206,0.280701754,0.035087719,0.0
0,0,30,0,1,0,-85,0.026315789,0.0,0.0
0,0,60,1,0,1,-198,0.210526316,0.070175439,0.666666667
0,0,120,1,1,1,-139,0.322580645,0.161290323,0.0
1,1,120,0,1,1,-56,0.279069767,0.093023256,0.0
1,1,120,0,0,1,-143,0.531914894,0.085106383,0.571428571
0,0,180,1,0,1,-138,0.06122449,0.0,0.0
1,1,180,1,1,0,-191,0.205882353,0.058823529,0.0
1,1,150,1,1,0,-94,0.238095238,0.047619048,0.0
0,0,180,0,1,0,-51,0.730769231,0.0,0.166666667
0,0,240,0,1,0,-113,0.0,0.0,0.0
1,1,180,0,1,0,-87,0.35,0.1,0.0
0,1,120,0,1,0,-226,0.0,0.0,0.2
1,0,240,0,1,1,5,0.302325581,0.023255814,0.666666667
0,0,150,1,1,1,-106,0.169811321,0.0,0.0
0,0,90,0,0,1,-162,0.444444444,0.0,0.0
1,0,210,1,1,1,-1662,0.225806452,0.0,0.5
0,1,90,1,1,1,2,0.511111111,0.066666667,0.5
0,0,150,1,1,1,84,0.26,0.04,0.5
0,0,180,1,1,0,-66,0.102564103,0.0,0.0
0,0,30,0,1,1,-136,0.4,0.127272727,0.142857143
1,1,30,0,1,1,-45,0.710526316,0.236842105,0.5
0,0,210,0,1,0,-137,0.0,0.0,0.0
1,1,270,1,1,1,31,0.06122449,0.020408163,0.333333333
1,1,180,1,0,1,21,0.342105263,0.026315789,0.0
0,1,180,1,1,1,-178,0.0,0.0,0.6
0,0,210,1,1,1,39,0.0,0.0,0.0
0,1,240,1,1,1,-174,0.407407407,0.092592593,0.0
1,1,240,1,0,1,152,0.057142857,0.0,0.333333333
1,1,150,1,1,0,-82,0.35483871,0.0,0.0
1,1,180,0,0,1,36,0.244897959,0.0,0.6
0,0,180,1,1,1,-172,0.039215686,0.0,0.0
0,0,270,0,1,1,-198,0.0,0.0,0.6
1,0,0,1,1,1,-49,0.383333333,0.033333333,0.166666667
0,0,210,0,0,1,-219,0.27027027,0.027027027,0.6
1,1,60,0,1,1,-31,0.016666667,0.016666667,0.166666667
1,1,60,1,1,1,-226,0.173076923,0.038461538,0.0
0,0,300,0,0,0,54,0.178571429,0.0,0.0
0,0,30,0,1,0,-55,0.125,0.041666667,0.0
1,0,180,1,0,0,-66,0.647058824,0.205882353,0.0
0,0,300,1,1,1,45,0.117647059,0.029411765,0.0
1,1,210,1,1,1,-65,0.49122807,0.052631579,0.285714286
0,0,180,0,1,0,90,0.25,0.0,0.0
1,1,180,1,1,1,-154,0.666666667,0.222222222,0.166666667
1,1,90,1,1,1,-3,0.01754386,0.0,0.1
1,1,270,0,1,1,60,0.397350993,0.079470199,0.833333333
0,0,120,0,1,0,-46,0.145454545,0.0,0.0
0,0,270,1,0,1,14,0.178571429,0.0,0.166666667
0,0,60,1,1,0,-194,0.114285714,0.0,0.0
0,0,270,0,1,1,-147,0.0,0.0,0.5
1,1,180,1,1,1,-58,0.2,0.0,0.428571429
0,1,30,1,1,1,-81,0.287878788,0.060606061,0.5
0,1,90,1,1,1,0,0.072727273,0.0,0.0
1,1,30,1,0,0,-204,0.826086957,0.173913043,0.25
0,1,270,0,0,1,12,1.0,0.0,0.0
1,1,210,1,1,1,-17,0.032786885,0.0,0.333333333
1,1,210,1,1,1,-11,0.7,0.1,0.333333333
1,1,120,0,1,0,-208,0.6,0.155555556,0.2
0,0,120,1,0,0,-241,0.255813953,0.0,0.0
1,1,120,1,1,1,70,0.114285714,0.028571429,0.2
0,0,330,1,1,0,-114,0.333333333,0.033333333,0.0
0,0,30,0,0,1,-130,0.226666667,0.0,0.166666667
1,1,30,1,1,1,-44,0.515151515,0.090909091,0.666666667
0,0,180,1,1,1,741,0.0,0.0,0.0
1,1,120,1,1,0,-224,0.175,0.05,0.0
1,1,150,0,0,1,-109,0.46875,0.0625,0.166666667
0,1,60,1,1,1,-23,0.842105263,0.01754386,0.0
1,1,210,1,0,0,-25,0.38,0.14,0.0
0,0,30,0,1,1,-59,0.352941176,0.044117647,0.0
1,1,60,1,1,1,0,0.111111111,0.055555556,0.833333333
1,1,150,0,1,0,-213,0.459459459,0.054054054,0.6
0,0,210,1,0,1,-231,0.0,0.0,0.142857143
1,1,180,0,0,0,29,0.857142857,0.214285714,0.2
0,0,180,1,1,1,-68,0.806451613,0.290322581,0.25
0,0,360,0,1,1,120,0.78125,0.1875,0.0
0,0,150,1,1,1,-795,0.120689655,0.034482759,0.166666667
1,1,210,1,1,1,25,0.152542373,0.033898305,0.166666667
0,0,150,1,1,1,-238,0.372093023,0.0,0.0
0,0,90,1,0,1,-149,0.210526316,0.026315789,0.166666667
0,0,90,1,0,1,-156,0.361111111,0.027777778,0.0
1,1,180,1,1,1,-52,0.08,0.02,0.333333333
1,1,240,1,0,1,-3536,1.0,0.0,0.2
1,1,60,1,1,1,-197,0.0,0.0,1.0
0,1,90,0,0,1,-170,0.156862745,0.098039216,0.0
1,1,300,1,1,0,-130,0.081081081,0.027027027,0.0
0,0,60,1,1,0,-26,0.146341463,0.0,0.0
1,1,300,0,1,1,-48,0.603448276,0.120689655,0.333333333
1,1,30,0,1,1,-236,0.859649123,0.385964912,0.6
0,1,210,1,1,0,-40,0.214285714,0.0,0.166666667
0,0,180,0,0,1,-178,0.145833333,0.041666667,0.0
0,0,150,0,1,0,-8,0.658536585,0.195121951,0.0
0,0,0,1,1,1,234,0.15625,0.0,0.0
1,1,240,1,1,0,-16,0.0625,0.0,0.0
1,1,240,1,1,1,-5,0.5,0.118421053,0.333333333
0,1,60,1,1,1,-5,0.06,0.06,0.166666667
0,1,240,1,1,1,1,0.0,0.0,0.166666667
1,1,270,1,1,1,25,0.040816327,0.0,0.0
0,1,90,1,1,1,23,0.36,0.0,0.5
1,1,270,1,1,1,10,0.322033898,0.06779661,0.0
0,0,270,0,1,1,-129,0.540540541,0.027027027,0.0
1,1,90,1,1,1,19,0.225,0.0,0.0
1,1,60,0,1,1,-34,0.411764706,0.078431373,0.0
0,0,90,1,1,1,-106,0.25,0.071428571,0.4
1,1,240,0,1,1,6,0.605263158,0.105263158,0.6
0,0,90,0,1,0,-169,0.066666667,0.0,0.0
0,0,60,0,1,0,-184,0.375,0.0625,0.0
0,0,0,1,0,1,-239,0.227272727,0.0,0.0
1,1,120,0,0,1,-245,0.488888889,0.133333333,0.6
0,0,60,1,1,0,-201,0.15625,0.03125,0.0
1,1,270,1,1,1,-150,0.035714286,0.0,0.0
0,1,210,1,1,0,-29,0.391304348,0.0,0.0
1,1,240,1,1,0,-106,0.9375,0.25,1.0
1,1,210,1,1,0,-75,0.53968254,0.142857143,0.0
1,1,180,1,1,0,-68,0.37254902,0.117647059,0.142857143
0,0,210,0,1,0,-126,0.148148148,0.0,0.0
1,1,90,1,0,0,-222,0.24,0.1,0.0
1,1,210,1,1,0,-78,0.705882353,0.176470588,0.333333333
1,1,330,1,1,0,-107,0.933333333,0.066666667,0.0
0,0,30,1,1,1,-239,0.976190476,0.047619048,0.2
1,1,300,1,0,0,-132,0.684210526,0.01754386,0.142857143
0,0,150,1,1,0,-115,0.103448276,0.0,0.833333333
1,1,180,1,1,1,-255,0.431034483,0.086206897,0.111111111
1,1,30,1,0,0,-226,0.617647059,0.176470588,0.4
1,1,210,1,1,0,67,0.58,0.04,0.0
0,0,90,0,0,1,-130,0.224489796,0.0,0.0
0,1,180,0,1,1,3,0.177419355,0.016129032,0.0
1,1,270,0,1,1,38,0.5,0.0,0.0
0,0,330,1,1,1,-10,0.037037037,0.0,0.0
0,0,60,1,0,1,9,0.377358491,0.075471698,0.0
1,1,60,1,1,1,-24,0.5,0.0,0.0
1,1,270,1,1,1,221,0.774193548,0.064516129,0.333333333
0,1,60,0,0,1,-140,0.461538462,0.179487179,0.666666667
1,1,30,1,1,1,-122,0.796296296,0.166666667,0.857142857
0,1,90,1,1,1,20,0.136363636,0.03030303,0.142857143
1,1,60,1,1,1,-503,0.227272727,0.0,0.2
1,1,210,1,1,0,-155,0.0,0.0,0.0
1,1,120,1,1,0,-126,1.0,0.0,0.0
0,1,180,1,1,1,111,0.2,0.0,0.0
1,1,90,1,0,1,35,0.981818182,0.109090909,0.2
1,1,150,1,1,0,-196,0.25,0.09375,0.0
1,1,270,1,0,1,23,0.267857143,0.178571429,0.0
0,0,360,0,1,0,-57,0.175,0.0,0.0
0,0,60,1,1,1,-174,0.242424242,0.0,0.0
0,0,90,1,1,0,17,0.551724138,0.137931034,0.0
1,1,120,0,0,1,-121,0.0,0.0,0.0
0,0,30,0,1,1,-132,0.327272727,0.090909091,0.0
0,0,60,0,1,1,-213,0.06779661,0.016949153,0.2
0,0,150,1,1,1,25,0.023255814,0.023255814,0.0
0,0,60,1,1,1,3,0.607142857,0.035714286,0.333333333
0,0,120,1,1,1,-212,0.254901961,0.019607843,0.0
1,1,120,0,1,0,-143,0.321428571,0.053571429,0.0
1,1,270,1,1,1,35,0.3125,0.125,0.2
0,0,360,1,1,0,12,0.0,0.0,0.0
0,0,30,1,1,0,-241,0.923076923,0.153846154,0.0
1,1,150,1,1,1,76,0.557692308,0.25,0.2
1,1,0,1,0,1,-233,0.885714286,0.314285714,0.333333333
1,1,90,1,1,1,-168,0.055555556,0.0,0.0
0,1,90,0,0,1,-192,0.4,0.0,0.0
1,0,90,0,1,1,-241,0.142857143,0.020408163,0.2
1,1,210,1,1,1,-38,0.413793103,0.086206897,0.0
0,0,180,1,0,0,-80,0.375,0.03125,0.0
0,0,270,1,0,1,224,0.103448276,0.0,0.0
0,0,240,0,1,1,-7,0.055555556,0.0,0.166666667
1,1,120,0,1,1,-136,0.309090909,0.054545455,0.0
0,0,60,1,0,1,-23,0.507936508,0.095238095,0.0
1,1,120,1,1,1,-44,0.596153846,0.230769231,0.0
0,0,180,0,1,1,-70,0.154929577,0.0,0.0
1,1,90,1,1,0,-172,0.204081633,0.040816327,0.0
1,1,180,1,1,1,-163,0.115942029,0.028985507,0.714285714
0,0,30,0,1,1,-77,0.811320755,0.018867925,0.0
1,1,150,0,1,1,-91,0.1875,0.020833333,0.0
0,0,90,0,1,1,30,0.655737705,0.131147541,0.166666667
0,0,210,1,0,0,-44,0.081967213,0.032786885,0.0
0,0,30,1,1,1,-231,0.16,0.0,0.111111111
0,1,180,1,0,0,-246,0.289473684,0.0,0.0
0,0,120,0,1,1,-203,0.09375,0.0,0.4
0,1,330,1,1,1,-40,0.11627907,0.023255814,0.333333333
1,1,150,0,1,0,-92,0.391304348,0.195652174,0.0
1,0,180,0,1,1,110,0.5,0.022727273,0.166666667
0,1,210,1,1,1,-78,0.0,0.0,0.0
0,0,270,1,0,1,-61,0.444444444,0.155555556,0.428571429
0,0,0,1,1,1,-42,0.428571429,0.0,0.5
1,0,210,1,0,1,-24,0.098039216,0.019607843,0.0
1,1,240,1,1,0,-230,0.1875,0.0,0.0
1,1,120,1,1,1,-225,0.108108108,0.0,0.2
0,0,90,0,1,1,-128,0.966666667,0.3,0.625
1,1,30,1,1,1,-50,1.0,0.166666667,0.0
0,0,90,0,1,1,-66,0.918367347,0.244897959,0.285714286
0,0,150,1,1,1,-211,0.0,0.0,0.0
1,1,300,1,1,0,24,0.0,0.0,0.0
0,0,180,1,1,1,4,0.051282051,0.0,0.5
1,1,0,1,0,1,-258,0.285714286,0.040816327,0.2
1,1,30,0,1,0,-38,0.379310345,0.103448276,0.0
1,0,270,1,0,0,-61,0.301886792,0.113207547,0.0
1,1,30,0,1,1,-28,1.0,0.235294118,0.666666667
0,0,150,0,1,1,-178,0.25,0.019230769,0.0
1,1,330,1,1,1,250,0.586206897,0.034482759,0.0
1,0,300,1,1,1,254,0.363636364,0.03030303,0.333333333
0,0,210,1,0,1,-229,0.025641026,0.0,0.0
0,0,270,1,1,1,198,0.272727273,0.0,0.0
0,0,60,1,0,1,-732,0.340425532,0.063829787,0.0
1,1,240,1,1,1,-36,0.112359551,0.033707865,0.666666667
1,1,180,1,1,1,59,0.315789474,0.026315789,0.0
0,0,180,0,0,1,133,0.208333333,0.020833333,0.0
1,1,90,1,1,1,17,0.528301887,0.320754717,0.166666667
0,0,90,1,0,1,-27,0.230769231,0.012820513,0.2
0,0,270,0,0,0,-163,0.277777778,0.083333333,0.666666667
1,1,180,0,1,1,-90,0.0,0.0,0.727272727
0,0,210,1,0,1,-243,0.64516129,0.435483871,0.0
1,1,210,0,1,0,-130,0.322580645,0.0,0.0
0,0,270,0,1,1,-60,0.0,0.0,0.375
0,1,60,1,1,1,0,0.542168675,0.012048193,0.0
1,1,90,1,0,1,-58,1.0,0.523809524,0.25
1,1,60,1,1,1,0,0.50877193,0.280701754,0.333333333
0,0,270,1,1,1,-63,0.1,0.0,0.0
0,0,180,1,0,0,139,0.2,0.0,0.0
1,1,210,1,1,0,-208,0.285714286,0.114285714,0.0
1,1,180,0,1,1,93,0.210526316,0.026315789,0.166666667
0,0,150,0,1,1,-16,0.340909091,0.068181818,0.166666667
1,1,120,1,1,1,64,0.409090909,0.045454545,0.4
0,0,90,0,0,1,-144,0.75,0.204545455,0.0
1,0,180,1,0,1,-72,0.446428571,0.125,0.428571429
0,0,270,0,1,1,-181,0.8,0.0,0.0
1,1,150,1,1,1,-104,0.184210526,0.052631579,0.5
1,1,330,0,1,1,90,0.0,0.0,0.0
1,0,90,0,1,1,20,0.71875,0.15625,0.428571429
1,0,330,1,1,1,105,0.066666667,0.0,1.0
1,1,270,1,1,1,-114,0.066666667,0.0,0.0
0,0,0,0,1,1,-35,0.5,0.083333333,0.0
0,1,180,1,1,1,14,0.075,0.0,0.0
1,1,90,1,1,1,43,0.547619048,0.095238095,0.5
0,1,120,0,1,0,-133,0.178571429,0.0,0.714285714
1,1,30,0,1,1,-18,0.205128205,0.0,0.0
0,0,180,0,1,0,-41,0.608695652,0.108695652,0.0
0,0,180,0,1,0,-41,0.608695652,0.108695652,0.0
1,1,180,1,1,1,38,0.280701754,0.035087719,0.2
1,1,300,1,1,1,65,0.381818182,0.054545455,0.4
1,1,150,0,1,1,85,0.0625,0.041666667,0.6
0,0,0,1,1,1,-245,0.0,0.0,0.0
1,1,210,1,0,1,155,0.181818182,0.0,0.0
1,1,330,1,1,1,-105,0.625,0.0625,0.0
1,0,90,1,0,1,31,0.054545455,0.0,0.2
0,0,30,0,0,1,-79,0.074074074,0.0,0.571428571
0,0,240,1,1,1,-107,0.037037037,0.0,0.0
0,1,240,1,1,1,-209,0.16,0.02,0.4
1,1,150,1,1,1,-129,0.163265306,0.040816327,0.0
1,1,210,0,1,1,145,0.615384615,0.128205128,0.5
1,1,30,1,1,1,-50,0.212121212,0.060606061,0.2
0,0,240,1,1,1,6,0.316666667,0.016666667,0.166666667
1,1,330,0,0,1,75,0.875,0.107142857,0.5
0,0,150,1,0,1,-184,0.525,0.0625,0.0
0,1,150,0,1,1,-2,0.673076923,0.134615385,0.5
1,0,90,1,0,1,31,0.316831683,0.04950495,0.0
1,1,90,0,1,1,-153,0.666666667,0.196078431,0.8
1,1,150,1,1,1,-61,0.388888889,0.083333333,0.0
1,1,90,0,1,0,-245,0.421052632,0.184210526,0.0
0,0,210,0,0,1,-29,0.135135135,0.027027027,0.0
0,0,240,1,1,1,83,0.176470588,0.0,0.2
0,1,60,1,1,1,-502,0.111111111,0.0,0.333333333
0,0,270,0,0,1,34,0.157894737,0.0,0.0
1,1,180,1,0,1,126,0.069767442,0.0,0.0
0,0,30,0,0,1,-209,0.472727273,0.2,0.2
1,1,240,1,1,1,11,0.018181818,0.0,0.0
1,1,180,1,1,1,-79,0.172413793,0.0,0.0
0,1,240,1,1,1,-740,0.147058824,0.029411765,0.142857143
0,0,0,1,0,1,-54,0.706896552,0.0,0.142857143
0,0,270,1,0,1,-86,0.018518519,0.0,0.0
1,1,120,1,1,1,-109,0.433333333,0.033333333,0.0
0,1,90,1,1,1,-168,0.12,0.0,0.4
1,1,60,1,1,0,-171,0.214285714,0.053571429,0.0
1,1,300,1,1,0,-39,0.296296296,0.037037037,0.0
1,1,240,1,1,1,3,0.210526316,0.070175439,0.0
1,1,30,1,0,0,3,0.0,0.0,0.333333333
1,1,180,0,1,1,23,0.2,0.0,0.0
1,0,120,0,1,1,-150,0.696428571,0.107142857,0.571428571
1,1,120,1,1,1,64,0.041666667,0.0,0.2
1,1,180,1,1,1,-49,0.142857143,0.0,0.285714286
1,1,330,0,0,1,271,0.65625,0.03125,0.0
0,0,90,1,1,1,-180,0.545454545,0.242424242,0.4
0,1,90,1,1,0,-142,0.0,0.0,0.166666667
0,1,120,1,1,1,-118,0.215686275,0.058823529,0.0
0,1,360,1,0,1,21,0.275862069,0.051724138,0.333333333
0,1,240,1,1,1,13,0.0,0.0,0.833333333
0,0,180,0,0,1,-86,0.0,0.0,0.0
1,1,150,1,0,1,-254,0.352941176,0.058823529,0.444444444
0,0,30,0,1,1,-200,0.049382716,0.0,0.0
0,0,30,0,1,0,-53,0.59375,0.15625,0.0
0,0,120,0,0,0,-112,0.0,0.0,0.0
0,1,30,1,0,1,-11,0.088888889,0.022222222,0.0
0,0,30,1,0,1,-34,0.909090909,0.090909091,0.0
1,1,60,0,1,0,-177,0.135135135,0.0,0.0
1,1,120,0,0,0,-141,0.0,0.0,0.1
0,0,90,1,1,0,-158,0.0,0.0,0.0
1,1,30,1,1,1,-52,0.138888889,0.083333333,0.0
0,1,240,0,0,1,-666,0.038961039,0.0,0.0
0,0,210,0,1,0,-114,0.62962963,0.296296296,0.0
0,0,240,0,1,1,-77,0.428571429,0.0,0.0
0,1,240,0,1,1,-199,0.32,0.14,0.0
1,1,0,0,1,1,-47,0.0,0.0,0.0
1,1,270,1,1,1,-152,0.509090909,0.036363636,0.0
1,1,120,1,1,1,48,0.269230769,0.038461538,0.666666667
1,1,150,1,1,1,-97,0.666666667,0.121212121,0.666666667
1,1,60,1,1,0,-82,0.636363636,0.151515152,0.333333333
0,0,240,0,1,1,-186,0.222222222,0.027777778,0.0
1,0,300,0,0,1,-37,0.051282051,0.0,0.0
0,0,30,1,0,1,-210,0.136363636,0.045454545,0.0
1,1,300,1,1,0,-56,0.697674419,0.139534884,0.333333333
1,1,90,0,1,0,-169,0.754716981,0.320754717,0.4
0,0,180,0,0,1,-51,0.0,0.0,0.0
0,0,210,1,1,0,-31,0.03125,0.0,0.333333333
1,1,300,0,1,1,151,0.558823529,0.205882353,0.666666667
1,1,90,1,1,0,-173,0.027027027,0.0,0.0
1,1,30,1,1,1,36,0.108108108,0.027027027,0.0
0,0,240,1,1,1,-103,0.895833333,0.083333333,1.0
1,1,300,1,0,1,3,0.103448276,0.137931034,0.0
0,0,90,0,1,1,-168,0.581818182,0.163636364,0.0
0,1,180,1,1,1,-48,0.35,0.05,0.0
0,1,60,1,1,1,-194,0.433333333,0.1,0.6
0,1,120,1,1,0,-253,0.346153846,0.038461538,1.0
0,0,300,0,1,1,-22,0.027027027,0.0,0.0
1,1,240,1,1,0,-2,0.12,0.0,0.166666667
0,0,30,0,0,0,-39,0.392857143,0.0,0.0
1,1,150,0,1,0,-223,0.41025641,0.179487179,0.5
0,0,240,0,1,0,-110,0.0,0.0,0.666666667
1,1,240,1,1,1,-146,0.170212766,0.0,0.5
1,1,210,1,1,1,-179,0.320754717,0.113207547,0.0
1,1,150,1,1,1,-186,0.048387097,0.0,0.5
0,0,180,0,1,0,-77,0.28125,0.09375,0.0
0,0,60,0,0,0,4,0.0,0.0,0.166666667
0,1,150,1,1,0,-71,1.0,0.0,1.0
0,1,90,1,1,0,-225,0.146341463,0.073170732,0.0
0,0,90,1,1,0,82,0.0,0.0,0.0
1,1,330,1,1,1,4,0.518518519,0.185185185,0.0
1,1,210,0,1,0,-31,0.071428571,0.0,0.0
0,0,270,1,0,0,-57,0.107142857,0.035714286,0.0
0,0,180,1,1,0,-142,0.161290323,0.0,0.0
1,1,30,1,0,0,-25,0.852941176,0.0,0.0
0,1,210,0,1,0,-217,0.617021277,0.127659574,0.8
0,0,120,1,0,0,-144,0.033333333,0.0,0.0
1,0,90,0,1,0,-151,0.470588235,0.058823529,0.2
0,0,300,0,1,1,-10,0.138888889,0.0,0.0
0,0,90,1,0,1,44,0.043478261,0.0,0.0
0,0,90,1,1,1,-1060,0.094339623,0.037735849,0.0
0,0,90,1,1,1,-239,0.058823529,0.0,0.0
0,0,180,0,1,1,-155,0.2,0.0,0.0
1,1,240,1,1,1,-92,0.280701754,0.087719298,0.5
0,0,90,0,1,0,-143,0.153846154,0.025641026,0.0
1,1,90,0,1,1,28,0.314814815,0.092592593,0.0
1,0,120,1,1,0,-67,0.172413793,0.034482759,0.0
1,1,180,0,1,1,-222,0.363636364,0.145454545,0.0
1,1,180,1,1,1,-53,0.711111111,0.133333333,0.25
0,0,30,0,1,0,-260,0.075,0.0,0.0
1,0,120,0,0,1,-116,0.01754386,0.0,0.0
1,1,90,1,1,0,-41,0.133333333,0.066666667,0.0
0,1,60,1,1,1,-11,0.153846154,0.0,0.666666667
0,0,240,0,1,1,16,0.102040816,0.0,0.0
1,1,120,0,1,1,55,0.282051282,0.076923077,0.0
0,0,150,0,1,1,-92,0.063492063,0.0,0.0
1,1,90,1,1,0,-144,0.575,0.05,0.6
0,0,60,1,0,0,-161,0.41025641,0.179487179,0.2
1,0,300,0,0,1,194,0.0,0.0,0.0
0,1,30,1,1,1,-205,0.441176471,0.029411765,0.0
0,0,150,1,1,1,-200,0.071428571,0.0,0.0
1,0,270,1,0,1,53,0.571428571,0.380952381,0.5
1,1,0,1,1,1,-116,0.484848485,0.060606061,0.0
0,0,60,1,1,0,-1,0.0,0.0,0.0
1,1,330,1,1,0,98,0.026315789,0.0,0.166666667
1,1,60,0,0,1,21,0.189655172,0.068965517,0.0
0,0,120,0,1,1,-122,0.038461538,0.0,0.0
0,0,60,1,1,0,-206,0.5,0.0,0.0
0,0,60,0,0,0,-183,0.095238095,0.0,0.0
1,1,210,0,1,1,-35,0.0,0.0,0.5
0,1,120,1,1,1,-251,0.166666667,0.047619048,0.0
1,0,90,0,0,0,-166,0.280701754,0.01754386,0.6
0,0,0,0,1,1,-134,0.195652174,0.130434783,0.0
1,1,270,1,1,1,-48,0.31147541,0.049180328,0.666666667
1,1,90,1,1,1,39,0.702702703,0.121621622,0.0
0,0,120,0,0,1,-108,0.472222222,0.027777778,0.0
0,0,180,0,1,1,-185,0.446808511,0.212765957,0.2
1,1,120,1,1,1,-107,0.131147541,0.0,0.285714286
1,1,240,1,1,1,-76,0.083333333,0.0,0.0
1,1,360,1,1,1,-7,0.0,0.0,0.0
1,0,180,1,1,1,30,0.489361702,0.021276596,0.0
0,0,30,1,1,0,-215,0.75,0.138888889,0.0
1,1,330,1,0,1,-73,0.352941176,0.0,0.0
0,0,180,0,1,1,-246,0.12962963,0.037037037,0.0
0,0,90,1,0,0,-155,0.0,0.0,0.0
1,1,120,0,1,0,-108,0.965517241,0.068965517,0.0
0,0,120,0,1,0,-109,0.580645161,0.096774194,0.0
1,1,210,1,1,1,148,0.322580645,0.096774194,0.0
1,1,270,1,1,1,-152,0.102564103,0.051282051,0.0
0,0,360,1,0,0,-43,0.736842105,0.394736842,0.0
1,1,210,1,1,1,-189,0.864864865,0.162162162,0.0
1,1,360,0,1,1,129,0.176470588,0.029411765,1.0
1,1,240,1,1,1,10,0.103448276,0.0,0.333333333
1,1,120,0,1,1,-125,0.0,0.0,0.0
1,1,90,1,1,1,-1,0.432835821,0.119402985,1.0
1,1,180,1,1,1,-40,0.272727273,0.068181818,0.0
1,1,90,1,1,1,32,0.346153846,0.076923077,0.0
