INDIVIDUAL_ID,cur_brand,first_buy_brand,babyage,ZONE,breastfeed,enroll_type2,enroll_age,open_rate0,click_rate0,redem_rate0
1.00005E+12, ,1,60,1,2,CoReg,391,0.125,0,0
1.00005E+12,2,2,360,1,1,CoReg,-224,0.946428571,0.160714286,0.166666667
1.00005E+12, , ,600,1,3,Self Enrolled,-232,0.051724138,0,0
1.00005E+12, , ,90,1,1,Self Enrolled,-215,0.106060606,0,0
1.00005E+12, , ,510,1,1,Self Enrolled,-87,0.258064516,0,0
1.00005E+12, , ,390,1,1,CoReg,-201,0,0,0
1.00005E+12,2,2,360,1,2,Self Enrolled,56,0.580645161,0.064516129,0
1.00005E+12,1,3,120,3,1,CoReg,-21,0.676470588,0.147058824,0
1.00005E+12,2,3,120,1,3,Self Enrolled,-188,0.289156627,0.084337349,0.5
1.00005E+12, , ,270,1,1,CoReg,-135,0.133333333,0,0.125
1.00005E+12, , ,210,3,1,Self Enrolled,-104,0.066666667,0,0
1.00005E+12,3,1,60,3,1,Self Enrolled,-95,0,0,0.666666667
1.00005E+12, , ,270,1,1,CoReg,-153,0.389830508,0.084745763,0
1.00005E+12,5,4,300,3,2,Self Enrolled,3,0.018867925,0.018867925,0
1.00005E+12,1,1,120,1,1,CoReg,-190,0.014705882,0,0.333333333
1.00005E+12,4,2,270,1,3,Self Enrolled,-25,0.808510638,0.085106383,0
1.00005E+12,2,2,180,1,2,CoReg,-232,0.086956522,0,0
1.00005E+12, , ,450,1,1,CoReg,100,0.083333333,0,0
1.00005E+12,3,1,270,1,2,Self Enrolled,-36,0.02,0,0
1.00005E+12,1,1,270,1,1,Self Enrolled,140,0.297297297,0.054054054,1
1.00005E+12,4,4,90,1,3,Self Enrolled,-860,0.508474576,0.271186441,0.25
1.00005E+12, , ,540,9,2,Self Enrolled,-143,0.240740741,0,0
1.00005E+12, ,2,120,1,1,CoReg,-196,0,0,0
1.00005E+12, , ,900,1,1,Self Enrolled,-161,0.174603175,0,0
1.00005E+12,3,1,120,1,2,Self Enrolled,-221,0.064102564,0,0
1.00005E+12,1,1,150,1,1,Self Enrolled,22,0.035087719,0,0
1.00005E+12, , ,90,2,1,Self Enrolled,-223,0.075757576,0.015151515,0
1.00005E+12, ,3,150,2,1,Others,-85,0.2,0,0
1.00005E+12,2,1,90,1,2,CoReg,-46,0.015873016,0,0
1.00005E+12,1, ,480,1,2,Self Enrolled,-120,0,0,0
1.00005E+12, , ,120,1,1,Self Enrolled,-187,0.216216216,0.040540541,0
1.00005E+12, , ,600,1,2,Self Enrolled,41,0,0,0
1.00005E+12,1,1,270,1,1,Self Enrolled,-49,0.18,0,0.333333333
1.00005E+12,1,1,240,1,2,Self Enrolled,-164,0.202247191,0.011235955,0
1.00005E+12,1,1,180,9,1,Self Enrolled,53,0.118644068,0.033898305,0
1.00005E+12,2,1,330,3,2,Self Enrolled,-15,0.053571429,0,0
1.00005E+12,1,1,120,1,2,Self Enrolled,-102,0.382022472,0.033707865,0.333333333
1.00005E+12, , ,90,1,1,CoReg,-236,0,0,0
1.00005E+12,2,2,150,3,3,Self Enrolled,-95,0.043956044,0,0
1.00005E+12,2,2,120,3,2,CoReg,-224,0.260869565,0,0
1.00005E+12, ,1,360,1,2,Self Enrolled,-243,0.405405405,0.135135135,0.666666667
1.00005E+12, , ,450,3,1,Self Enrolled,-6,0.12,0,0
1.00005E+12,4,3,60,1,2,Self Enrolled,-598,0.127659574,0.021276596,1
1.00005E+12,1,3,180,1,1,Self Enrolled,-146,0.415384615,0.030769231,0.428571429
1.00005E+12,1,1,210,3,1,Self Enrolled,-190,0.63,0.31,0.636363636
1.00005E+12,1,1,150,1,1,Self Enrolled,-156,0.442857143,0.142857143,0.3
1.00005E+12,3,2,360,3,1,Self Enrolled,225,0.25,0,0
1.00005E+12,3,3,240,1,1,Self Enrolled,-89,0.573770492,0.114754098,0
1.00005E+12,4,1,300,1,2,Self Enrolled,-38,0.01754386,0,0
1.00005E+12,1,1,180,1,1,Self Enrolled,-141,0.082191781,0.01369863,0
1.00005E+12,1,1,30,9,3,Self Enrolled,-110,0.527777778,0.25,0.333333333
1.00005E+12, , ,1020,3,1,CoReg,912,0,0,0
1.00005E+12,1,1,210,1,2,Self Enrolled,-118,0.05,0,0
1.00005E+12,2,1,90,1,2,CoReg,-238,0,0,0
1.00005E+12, ,1,30,1,2,Self Enrolled,-101,0.089552239,0.014925373,0
1.00005E+12, , ,210,1,2,Self Enrolled,-105,0.056338028,0,0
1.00005E+12, , ,60,1,1,CoReg,-248,0.295454545,0.068181818,0.142857143
1.00005E+12,1,1,150,1,2,Self Enrolled,-151,0.263157895,0.070175439,0
1.00005E+12,4,3,120,4,3,Self Enrolled,-196,0.208955224,0,0
1.00005E+12, , ,120, ,1,Self Enrolled,-239,0.140625,0,0.333333333
1.00005E+12, , ,390,1,2,Self Enrolled,96,0.490909091,0.163636364,1
1.00005E+12,3,3,240,3,1,CoReg,-170,0.135135135,0.018018018,0.125
1.00005E+12,5,2,240,1,2,CoReg,-231,0.336956522,0.010869565,0.166666667
1.00005E+12, , ,300,1,1,CoReg,-19,0.028571429,0,0
1.00005E+12,7,4,240,1,2,Self Enrolled,-172,0.12605042,0.025210084,0
1.00005E+12,4,4,240,1,1,Self Enrolled,-85,0.088235294,0.044117647,0
1.00005E+12,1,1,0,1,2,Self Enrolled,-118,0.098039216,0,0
1.00005E+12, , ,990,3,3,CoReg,328,0,0,0
1.00005E+12, , ,360,3,1,CoReg,-26,0,0,0
1.00005E+12,3,1,210,1,2,CoReg,-182,0.6,0.042857143,0.25
1.00005E+12, ,2,330,4,2,Self Enrolled,24,0.113207547,0,0
1.00005E+12,1,2,210,3,3,Self Enrolled,79,0.040816327,0,0
1.00005E+12,6,1,360,1,2,Self Enrolled,-59,0,0,0
1.00005E+12,1,1,210,3,2,Self Enrolled,78,0.166666667,0.016666667,0
1.00005E+12, , ,570,1,1,Self Enrolled,-131,0.06122449,0,0
1.00005E+12, ,1,300,1,2,Self Enrolled,-34,0,0,0
1.00005E+12,1, ,570,1,3,CoReg,-141,0.055172414,0.013793103,0
1.00005E+12,2,2,210,2,1,Self Enrolled,-194,0.383333333,0.033333333,0
1.00005E+12,1, ,900,3,1,Self Enrolled,794,0.413793103,0.051724138,0.6
1.00005E+12, , ,690,1,1,Self Enrolled,15,0,0,0.333333333
1.00005E+12,1,1,330,1,2,Self Enrolled,9,0.603448276,0.034482759,0
1.00005E+12,5,1,330,3,3,Self Enrolled,25,0.152542373,0.033898305,0.333333333
1.00005E+12, , ,660,1,2,Self Enrolled,-1015,0.639344262,0,0
1.00005E+12,5, ,450,1,2,Self Enrolled,-10,0,0,0
1.00005E+12,2,2,30,3,3,CoReg,-114,0.183673469,0.040816327,0
1.00005E+12,5,2,210,3,1,CoReg,-194,0.059701493,0,0.375
1.00005E+12,2,2,90,3,3,Self Enrolled,-228,0.481481481,0.111111111,0.5
1.00005E+12, , ,540,3,1,Self Enrolled,227,0.666666667,0.092592593,0
1.00005E+12,5,1,330,1,1,Self Enrolled,14,0.196721311,0.032786885,0
1.00005E+12,1, ,570,1,1,Self Enrolled,-21,0.078125,0,0
1.00005E+12, ,1,60,2,1,Self Enrolled,-77,0.06557377,0,0
1.00005E+12,3,3,120,3,2,Self Enrolled,-210,0.211267606,0.014084507,0.375
1.00005E+12,3,3,240,1,2,Self Enrolled,73,0,0,0.166666667
1.00005E+12, , ,150,3,1,Self Enrolled,-232,0.117647059,0.029411765,0.428571429
1.00005E+12, , ,0,1,1,Self Enrolled,-111,0.016129032,0,0
1.00005E+12,3,1,180,1,2,Self Enrolled,-144,0.211538462,0,0
1.00005E+12,1,3,210,4,2,Self Enrolled,93,0.760869565,0.152173913,0
1.00005E+12,3, ,420,1,2,Self Enrolled,-160,0.057692308,0,0
1.00005E+12,3,3,120,1,2,Self Enrolled,-201,0.428571429,0.142857143,0.375
1.00005E+12, , ,390,1,1,Self Enrolled,-210,0.723404255,0.021276596,0
1.00005E+12,3,4,360,1,3,Self Enrolled,-245,0.075471698,0,0
1.00005E+12,1,1,150,1,1,Self Enrolled,-172,0.152173913,0.02173913,0
1.00005E+12, ,3,300,2,2,Self Enrolled,-215,0.053571429,0.017857143,0
1.00005E+12, , ,150,1,1,Self Enrolled,-147,0.184615385,0.015384615,0
1.00005E+12, , ,630,1,1,CoReg,-44,0,0,0
1.00005E+12,1,1,180,3,1,Self Enrolled,-138,0,0,0
1.00005E+12,1,1,300,1,2,Self Enrolled,-15,0.205128205,0.025641026,0
1.00005E+12,2,2,180,2,1,Self Enrolled,-157,0.027777778,0.027777778,0
1.00005E+12, , ,120,1,1,Self Enrolled,-11,0,0,0
1.00005E+12,1,3,180,1,1,Self Enrolled,-99,0.46,0.18,1
1.00005E+12,2, ,960,1,2,Self Enrolled,-50,0.090909091,0,0
1.00005E+12,1,1,210,1,2,Self Enrolled,-98,0,0,0.333333333
1.00005E+12,2,3,210,3,2,Self Enrolled,68,0.016393443,0,0.333333333
1.00005E+12,1,1,330,1,3,Self Enrolled,19,0.038461538,0.019230769,0
1.00005E+12,2,1,300,3,2,CoReg,-193,0.25,0.038461538,0
1.00005E+12,2,2,300, ,2,Self Enrolled,-196,0.032258065,0,1
1.00005E+12,1,1,60,3,2,Self Enrolled,-78,0,0,0
1.00005E+12,3,4,330,1,1,CoReg,-233,0.085106383,0,0
1.00005E+12, , ,750,1,1,Self Enrolled,182,0,0,0
1.00005E+12, , ,930,9,1,CoReg,645,0.068181818,0,0
1.00005E+12, ,1,240,1,2,Self Enrolled,104,0.086206897,0.034482759,0
1.00005E+12, ,1,270,1,2,Self Enrolled,155,0.438596491,0.01754386,0
1.00005E+12,1, ,810,9,2,Self Enrolled,217,0.018867925,0,0
1.00005E+12,2,1,240,1,2,Self Enrolled,-42,0.010752688,0,0.111111111
1.00005E+12,3,3,0,3,1,Self Enrolled,-116,0.796875,0.09375,0.666666667
1.00005E+12, ,2,180,1,1,CoReg,-112,0.173913043,0,0
1.00005E+12, , ,510,3,2,Self Enrolled,9,0.044444444,0.022222222,0
1.00005E+12, , ,420,1,2,Self Enrolled,15,0.115384615,0,0
1.00005E+12,1,1,120,1,2,CoReg,-5,0.274509804,0.058823529,0.666666667
1.00005E+12, , ,30, ,1,CoReg,-96,0.446153846,0.153846154,0
1.00005E+12, ,2,360,1,1,Self Enrolled,50,0.62,0.08,0.333333333
1.00005E+12,1,1,270,1,1,CoReg,-94,0.020408163,0.020408163,0
1.00005E+12,3,5,150,1,2,Self Enrolled,-227,0.042253521,0.028169014,0
1.00005E+12,2,1,330,1,2,Self Enrolled,15,0.038461538,0,0
1.00005E+12,3, ,540,9,1,Self Enrolled,-134,0.028169014,0.014084507,0.071428571
1.00005E+12, , ,30,1,1,Self Enrolled,-827,0.470588235,0.095588235,0.5
1.00005E+12, , ,120,1,1,CoReg,-202,0,0,0
1.00005E+12,1,1,180,1,2,Self Enrolled,62,0.126984127,0.047619048,0
1.00005E+12,3,3,210,1,1,Self Enrolled,-98,0.084507042,0.042253521,0.333333333
1.00005E+12,5,1,150,1,2,Self Enrolled,-175,0.010526316,0,0.125
1.00005E+12,1,1,120,1,2,Self Enrolled,-79,0.285714286,0.05952381,0
1.00005E+12, , ,240,3,1,Self Enrolled,-141,0.666666667,0.272727273,0.333333333
1.00005E+12,1,1,360,3,1,Self Enrolled,62,0.061538462,0.030769231,0.25
1.00005E+12,1,1,90,1,3,CoReg,-47,0.097560976,0.073170732,0.333333333
1.00005E+12, , ,60,9,1,Self Enrolled,129,0.417721519,0.050632911,0
1.00005E+12,1,1,300,3,1,Self Enrolled,-189,0.016666667,0.016666667,0
1.00005E+12,1,1,120,1,2,Self Enrolled,-190,0.3,0,0
1.00005E+12,1, ,840,1,2,Self Enrolled,-36,0,0,0
1.00005E+12,1, ,450,1,2,CoReg,-129,0.119402985,0.014925373,0
1.00005E+12,3,1,180,1,2,Self Enrolled,-147,0.222222222,0.031746032,0
1.00005E+12,1,1,270,9,1,Self Enrolled,166,0.120300752,0.015037594,0
1.00005E+12, ,3,210,2,2,Self Enrolled,-185,0.772727273,0.068181818,0.125
1.00005E+12, , ,210,1,1,CoReg,-88,0.031746032,0.015873016,0
1.00005E+12, ,1,150,1,2,Self Enrolled,13,0.376344086,0.032258065,0.333333333
1.00005E+12,1, ,720,1,2,Self Enrolled,-27,0.357142857,0.011904762,0.5
1.00005E+12, , ,690,1,2,Self Enrolled,13,0.011764706,0,0.333333333
1.00005E+12, , ,660,1,2,Self Enrolled,78,0.037735849,0,0
1.00005E+12,1,1,150,1,2,Self Enrolled,40,0.357142857,0.214285714,0.333333333
1.00005E+12, , ,0,2,1,Self Enrolled,-43,0.121212121,0.015151515,0
1.00005E+12,3,2,330,1,3,Self Enrolled,12,0.01754386,0,0
1.00005E+12,1,3,210,3,3,Self Enrolled,-175,0.519230769,0.057692308,0
1.00005E+12,3,3,180,3,1,Self Enrolled,-132,0.254545455,0.036363636,0
1.00005E+12, , ,660,1,2,Self Enrolled,79,0.211538462,0,0.333333333
1.00005E+12,1, ,1050,1,3,Self Enrolled,476,0.037037037,0,0
1.00005E+12,2,2,120,3,1,Self Enrolled,-95,0.267605634,0,0
1.00005E+12,1, ,450,3,1,Self Enrolled,-124,0.016129032,0,0
1.00005E+12,1,1,30,1,3,Self Enrolled,-98,0.178082192,0.054794521,0
1.00005E+12, ,2,120,1,1,Self Enrolled,-184,0.148148148,0.02962963,0
1.00005E+12,3,1,90,2,1,Self Enrolled,-200,0.072727273,0,0
1.00005E+12,1,1,60,1,2,Self Enrolled,-62,0.558558559,0.117117117,0.166666667
1.00005E+12,1,1,60,1,3,Self Enrolled,-47,0.078431373,0,0.333333333
1.00005E+12,1,2,240,3,1,Self Enrolled,-71,0.104477612,0,0
1.00005E+12,1,1,180,1,1,Self Enrolled,62,0.142857143,0.031746032,0
1.00005E+12,1, ,390,1,2,Self Enrolled,273,0.150943396,0.018867925,1
1.00005E+12, , ,600,1,2,Self Enrolled,34,0.017241379,0,0
1.00005E+12, , ,120,1,1,CoReg,-195,0.063063063,0,0.375
1.00005E+12,3,3,270,1,2,Self Enrolled,-32,0.035714286,0,0
1.00005E+12, , ,210,1,1,Self Enrolled,-170,0.042253521,0.014084507,0.375
1.00005E+12, , ,60,1,2,Self Enrolled,-250,0.24137931,0.045977011,0.285714286
1.00005E+12,4,1,90,3,2,Self Enrolled,-1159,0.263157895,0.052631579,0.428571429
1.00005E+12,4, ,570,2,2,Self Enrolled,-3,0.074626866,0,0.125
1.00005E+12,6,1,210,1,1,CoReg,-171,0.154639175,0.020618557,0.125
1.00005E+12, , ,300,1,1,CoReg,-34,0.45,0.075,0
1.00005E+12, , ,420,1,2,CoReg,-152,0.045454545,0,0
1.00005E+12,4,1,90,1,1,Self Enrolled,-244,0.26984127,0.079365079,0.625
1.00005E+12, , ,450,1,2,CoReg,-221,0.28358209,0.029850746,0
1.00005E+12,1,1,210,1,2,CoReg,-100,0.24,0.173333333,0
1.00005E+12,1,1,210,1,2,CoReg,-254,0.701754386,0.263157895,0
1.00005E+12, ,2,90,1,2,CoReg,-213,0.082191781,0.02739726,0
1.00005E+12,3,1,210,1,2,CoReg,-223,0.040816327,0,0.333333333
1.00005E+12,1,2,30,1,1,CoReg,-84,0.016129032,0.016129032,0
1.00005E+12, , ,150,3,1,Self Enrolled,-175,0.565789474,0.171052632,0
1.00005E+12,3, ,390,1,1,CoReg,-179,0.019607843,0,0
1.00005E+12, , ,240, ,1,CoReg,-185,0,0,0
1.00005E+12,1, ,150,9,2,CoReg,-182,0.23880597,0.029850746,0
1.00005E+12,1,1,210,9,2,CoReg,-188,0.12,0.04,0
1.00005E+12,3, ,390,1,1,CoReg,-188,0.027027027,0,0.125
1.00005E+12,1,1,120,1,2,CoReg,-218,0.306666667,0.053333333,0.125
1.00005E+12, , ,420,1,1,CoReg,-79,0.105263158,0,0
1.00005E+12,1,1,240,1,3,CoReg,-148,0.243902439,0.097560976,0.571428571
1.00005E+12, , ,480,1,2,CoReg,-96,0.272727273,0.045454545,0
1.00005E+12,3,3,210,1,1,CoReg,-196,0.205882353,0.058823529,0
1.00005E+12, ,1,360,1,3,CoReg,-217,0.153846154,0,0.125
1.00005E+12, , ,480,1,1,CoReg,-197,0.111111111,0.027777778,0
1.00005E+12,4,1,150,1,2,CoReg,-164,0.493506494,0.051948052,0.25
1.00005E+12,3,3,210,1,1,CoReg,-108,0.465753425,0.246575342,0
1.00005E+12, , ,180,1,1,CoReg,-142,0.1875,0.015625,0
1.00005E+12,2,2,180,1,3,Self Enrolled,-215,0,0,0.333333333
1.00005E+12,4,1,120,1,2,Self Enrolled,-157,0,0,0.25
1.00005E+12,1,1,360,1,1,Self Enrolled,-8,0.546875,0.125,0
1.00005E+12,2,3,270,1,3,Self Enrolled,-113,0.333333333,0.111111111,0
1.00005E+12,1,1,150,1,2,Self Enrolled,-347,0.211267606,0.084507042,0.181818182
1.00005E+12, , ,690,1,2,Self Enrolled,26,0.083333333,0.016666667,0
1.00005E+12,5,1,360,3,1,Self Enrolled,-226,0.480769231,0.057692308,0
1.00005E+12,2,2,60,1,1,CoReg,-224,0.039215686,0.019607843,0
1.00005E+12,4, ,480,1,2,Self Enrolled,-103,0,0,0
1.00005E+12,1,1,150,4,2,Self Enrolled,-245,0.835820896,0.044776119,0.125
1.00005E+12, ,4,360,1,1,CoReg,-46,0,0,0
1.00005E+12, , ,60,2,1,Self Enrolled,-234,0.587301587,0.047619048,0
1.00005E+12, , ,720,4,2,Self Enrolled,64,0,0,0
1.00005E+12,6,6,120, ,1,Self Enrolled,-631,0.125,0.034090909,0.666666667
1.00005E+12,4, ,510,1,2,Self Enrolled,22,0.256410256,0,0.5
1.00005E+12,1, ,540,1,2,Self Enrolled,-200,0.155172414,0.034482759,0.2
1.00005E+12,4,4,150,1,2,Self Enrolled,-163,0,0,0
1.00005E+12, ,1,300,1,2,CoReg,-113,0.043478261,0.02173913,0
1.00005E+12,3,3,180,1,1,CoReg,-119,0.104166667,0,0
1.00005E+12,2,2,120,1,1,Self Enrolled,-4,0.229166667,0.104166667,0.666666667
1.00005E+12, , ,150,1,1,Self Enrolled,-156,0.046875,0,0
1.00005E+12,2,1,210,1,1,Self Enrolled,-184,0.327868852,0.049180328,0
1.00005E+12,1,2,60,1,3,Self Enrolled,-223,0.018181818,0.018181818,0.166666667
1.00005E+12, ,1,270,1,2,CoReg,-130,0.044444444,0,0
1.00005E+12,1,1,300,1,1,Self Enrolled,-19,0.142857143,0,0.333333333
1.00005E+12, ,1,150,3,1,Self Enrolled,-166,0,0,0.142857143
1.00005E+12, , ,60,1,1,Self Enrolled,-62,0.063829787,0,0
1.00005E+12,4,4,210,1,1,Self Enrolled,-169,0.025641026,0,0
1.00005E+12,1, ,390,1,2,Self Enrolled,-154,0.266666667,0.133333333,0
1.00005E+12, ,1,210,3,1,Self Enrolled,-93,0,0,0
1.00005E+12,1,3,60,3,2,Self Enrolled,-91,0.29787234,0.074468085,0
1.00005E+12,2,2,30,3,1,Self Enrolled,-85,0.191176471,0,0
1.00005E+12,1,1,0,2,3,Self Enrolled,23,0,0,0
1.00005E+12,1,1,0,1,3,Self Enrolled,-252,0,0,1
1.00005E+12,1,1,300, ,2,Self Enrolled,11,0.235294118,0.029411765,0.333333333
1.00005E+12, ,1,90,1,1,Self Enrolled,-1089,0.301886792,0.018867925,0.333333333
1.00005E+12,1,1,270,1,3,Self Enrolled,-31,0.166666667,0,0
1.00005E+12, ,4,60,1,3,Self Enrolled,-220,0.111111111,0,0
1.00005E+12, , ,750,1,2,Self Enrolled,190,0.186440678,0.033898305,1
1.00005E+12,3,1,300,1,1,Self Enrolled,-246,0.128712871,0,0
1.00005E+12,1,1,120,1,2,Self Enrolled,-176,0.656716418,0.104477612,0.625
1.00005E+12, , ,570,1,4,Self Enrolled,-2,0.025,0,0
1.00005E+12,2, ,390,1,1,Self Enrolled,72,0.089285714,0,0
1.00005E+12, , ,60,1,1,Self Enrolled,-247,0.016260163,0.008130081,0
1.00005E+12, , ,150,1,1,CoReg,-138,0.1,0.02,0
1.00005E+12,1,1,60,1,1,CoReg,-69,0.757575758,0.439393939,0
1.00005E+12,1, ,420,1,1,Self Enrolled,-166,0.018867925,0,0.666666667
1.00005E+12, , ,240,3,1,Self Enrolled,-74,0.038834951,0,0
1.00005E+12, ,1,210,1,2,Self Enrolled,-93,0.3125,0.125,0.166666667
1.00005E+12,1,1,210,2,3,Self Enrolled,-182,0.423728814,0.152542373,0.125
1.00005E+12,2,2,270,3,2,Self Enrolled,-121,0.525,0.025,0.125
1.00005E+12, , ,30, ,1,CoReg,-244,0.777777778,0.022222222,0.142857143
1.00005E+12, , ,390,1,3,Self Enrolled,3,0.75,0.25,0.333333333
1.00005E+12,3,3,240,3,3,Self Enrolled,-64,0.016949153,0,0
1.00005E+12,1,1,150,1,2,Self Enrolled,-74,0,0,0.2
1.00005E+12,2,2,330,1,1,Self Enrolled,-153,0.05,0,0
1.00005E+12,4, ,540,1,3,Self Enrolled,-229,0.113207547,0,0.142857143
1.00005E+12,2,2,120,1,2,Self Enrolled,-96,0.233333333,0,1
1.00005E+12,1, ,390,3,2,Self Enrolled,-187,0.172839506,0.037037037,0.375
1.00005E+12, , ,30,1,1,CoReg,-79,0.152173913,0.065217391,0
1.00005E+12, , ,390,9,1,Self Enrolled,-196,0,0,0
1.00005E+12, , ,630,1,1,Self Enrolled,331,0.017241379,0.017241379,0
1.00005E+12, , ,510,3,1,Self Enrolled,-66,0.055555556,0,0
1.00005E+12, , ,390,3,1,Self Enrolled,86,0.346938776,0,0
1.00005E+12, , ,480,3,2,Self Enrolled,-97,0.183098592,0.056338028,0
1.00005E+12,1,1,180,1,2,CoReg,-203,0.388888889,0.018518519,0.5
1.00005E+12, , ,180,3,1,Self Enrolled,-61,0.037037037,0,0
1.00005E+12,1,1,150,3,2,Self Enrolled,28,0.864864865,0.054054054,0.333333333
1.00005E+12,1,1,30,1,2,Self Enrolled,18,0.037735849,0,0
1.00005E+12, , ,450,3,1,CoReg,-136,0.45,0.025,0.333333333
1.00005E+12,5, ,390,1,1,Self Enrolled,-74,0,0,0
1.00005E+12,1,1,180,1,3,Self Enrolled,-125,0.338983051,0.101694915,0.666666667
1.00005E+12,6,6,330,1,2,CoReg,-171,0.212765957,0.021276596,0
1.00005E+12, ,1,330,1,2,Self Enrolled,33,0.06,0,1
1.00005E+12,2, ,480,1,2,CoReg,-22,0.047619048,0,0.666666667
1.00005E+12, ,2,360,1,2,Self Enrolled,70,0.098039216,0,0.333333333
1.00005E+12, , ,210,3,1,Self Enrolled,-177,0.01754386,0,0
1.00005E+12,3,3,330,3,3,Self Enrolled,-66,0,0,0
1.00005E+12,1,1,150,1,1,Self Enrolled,20,0,0,0
1.00005E+12,1, ,720,1,2,Self Enrolled,144,0.037735849,0.018867925,0
1.00005E+12,1,1,330,1,2,CoReg,-235,0.111111111,0.047619048,0.285714286
1.00005E+12,1,1,90,1,2,Self Enrolled,-55,0.170731707,0.036585366,0
1.00005E+12, , ,510,1,2,Self Enrolled,-239,0.05952381,0.011904762,0
1.00005E+12, , ,150,1,1,Self Enrolled,15,0,0,0
1.00005E+12, ,1,90,1,2,CoReg,-38,0.081967213,0,0.333333333
1.00005E+12,6,6,270,1,2,CoReg,-52,0.828571429,0.457142857,0
1.00005E+12,2,2,180,1,2,Self Enrolled,-199,0.173333333,0.04,0.125
1.00005E+12, ,1,120,1,2,Self Enrolled,-244,0.074074074,0.018518519,0
1.00005E+12, , ,990,1,1,Self Enrolled,694,0.355555556,0.088888889,0
1.00005E+12,3,1,360,1,2,Self Enrolled,-128,0.329268293,0.012195122,0.375
1.00005E+12, , ,120,3,1,Self Enrolled,-178,0.183098592,0.042253521,0
1.00005E+12,1,1,150,1,1,Self Enrolled,-218,0.137254902,0.039215686,0
1.00005E+12,2,1,120,1,3,Self Enrolled,-188,0.105263158,0,0
1.00005E+12, ,1,0,1,1,Self Enrolled,-109,0.029411765,0,0
1.00005E+12,3,1,270,1,2,Self Enrolled,-48,0.06185567,0.010309278,0
1.00005E+12, , ,630,1,2,Self Enrolled,-77,0.21978022,0.010989011,0.166666667
1.00005E+12, , ,450,3,2,Self Enrolled,-145,0,0,0
1.00005E+12,1,1,150,9,2,Self Enrolled,-135,0.029850746,0.029850746,0.375
1.00005E+12, , ,570,1,2,Self Enrolled,-238,0.038461538,0,0.142857143
1.00005E+12,6,1,180,3,3,Self Enrolled,-192,0.118644068,0,0
1.00005E+12,2, ,330,1,2,CoReg,-237,0.166666667,0,0
1.00005E+12,3, ,570,3,1,Self Enrolled,-13,0.112903226,0,0.25
1.00005E+12,1,1,120,1,2,Self Enrolled,4,0.067567568,0.013513514,0
1.00005E+12,3,1,90,1,1,Self Enrolled,-58,0.086206897,0,0
1.00005E+12,3,2,330,1,1,Others,15,0.052631579,0.01754386,0
1.00005E+12, ,3,60,1,1,Self Enrolled,-246,0.254237288,0,0
1.00005E+12,4,1,120,1,2,Others,-8,0.058823529,0,0.125
1.00005E+12,3,3,30,1,1,Self Enrolled,-100,0.74137931,0.034482759,0
1.00005E+12,1, ,420,3,1,Self Enrolled,-147,0.26984127,0.031746032,0
1.00005E+12,6,2,210,3,2,Self Enrolled,-163,0.111111111,0.015873016,0.5
1.00005E+12,2,1,150,1,2,Self Enrolled,-151,0.028169014,0,0.125
1.00005E+12, , ,510,9,1,Self Enrolled,127,0.340659341,0,0
1.00005E+12, , ,270,3,1,Self Enrolled,-63,0,0,0
1.00005E+12, , ,690,3,1,Self Enrolled,414,0.050847458,0.016949153,0
1.00005E+12, , ,180,9,1,CoReg,-135,0.081818182,0,0.166666667
1.00005E+12,4,4,300,1,1,Self Enrolled,-192,0.361111111,0,0
1.00005E+12, , ,510, ,1,CoReg,-109,0.173076923,0.019230769,0
1.00005E+12, , ,330,1,1,Self Enrolled,-250,0.445945946,0.013513514,0
1.00005E+12, , ,210,1,4,CoReg,-84,0.033898305,0.016949153,0
1.00005E+12, , ,720,1,1,Self Enrolled,133,0.02173913,0,0
1.00005E+12, , ,480,1,2,CoReg,-144,1,0.083333333,0
1.00005E+12,2,1,180,3,1,Self Enrolled,-123,0.279411765,0.132352941,0
1.00005E+12, , ,30,1,1,Self Enrolled,-82,0.142857143,0,0
1.00005E+12, , ,570,3,1,Self Enrolled,-6,0,0,0
1.00005E+12,3,2,60,3,1,Self Enrolled,-158,0.030769231,0.015384615,0
1.00005E+12, , ,630,3,2,Self Enrolled,58,0.592592593,0,0
1.00005E+12,1,1,330,1,1,Self Enrolled,-252,0,0,0
1.00005E+12, ,1,120,1,2,Others,-168,0.155555556,0.088888889,0.125
1.00005E+12,2,2,60,1,1,Others,-196,0.150943396,0,0
1.00005E+12, , ,240,1,1,Others,-177,0,0,0
1.00005E+12,3,1,240,1,1,Others,-59,0.648648649,0.081081081,0
1.00005E+12,5, ,450,1,2,Self Enrolled,-67,0,0,0
1.00005E+12,3, ,510,1,1,Others,-64,0,0,0
1.00005E+12,1,1,90,1,2,Self Enrolled,-140,0.818181818,0.272727273,0.444444444
1.00005E+12,4,1,30,3,2,Others,-101,0.090909091,0,0.166666667
1.00005E+12,1,3,300,3,1,Others,-104,0.290322581,0.048387097,0.333333333
1.00005E+12, ,2,300,3,1,Others,-1,0,0,0
1.00005E+12,3,3,270,3,1,CoReg,503,0.114035088,0,0
1.00005E+12,1,1,30,3,1,Self Enrolled,-246,0.215189873,0.037974684,0.666666667
1.00005E+12,3,4,210,1,1,Others,9,0.183673469,0.040816327,0
1.00005E+12, , ,480,2,2,Others,-69,0.259259259,0,0
1.00005E+12, ,1,60,1,2,Others,-75,0.153846154,0,0
